,Positive,Neutral,Negative,Compound
4639,0.344,0.656,0.0,0.6369
4640,0.39,0.61,0.0,0.4927
4641,0.0,0.633,0.367,-0.4404
4642,1.0,0.0,0.0,0.4215
4643,0.279,0.721,0.0,0.4754
4644,0.069,0.931,0.0,0.3818
4645,0.0,1.0,0.0,0.0
4646,1.0,0.0,0.0,0.5994
4647,0.0,1.0,0.0,0.0
4648,0.0,1.0,0.0,0.0
4649,0.0,1.0,0.0,0.0
4650,0.0,1.0,0.0,0.0
4651,0.0,1.0,0.0,0.0
4652,0.0,1.0,0.0,0.0
4653,0.0,1.0,0.0,0.0
4654,0.0,1.0,0.0,0.0
4655,0.0,1.0,0.0,0.0
4656,0.0,1.0,0.0,0.0
4657,0.0,1.0,0.0,0.0
4658,0.0,1.0,0.0,0.0
4659,0.607,0.393,0.0,0.4754
4660,0.0,1.0,0.0,0.0
4661,0.532,0.468,0.0,0.8439
4662,0.0,1.0,0.0,0.0
4663,0.0,1.0,0.0,0.0
4664,0.0,1.0,0.0,0.0
4665,0.0,1.0,0.0,0.0
4666,0.0,1.0,0.0,0.0
4667,0.628,0.372,0.0,0.5222
4668,0.0,1.0,0.0,0.0
4669,0.0,1.0,0.0,0.0
4670,0.423,0.577,0.0,0.765
4671,0.513,0.487,0.0,0.891
4672,0.0,1.0,0.0,0.0
4673,0.0,1.0,0.0,0.0
4674,0.0,1.0,0.0,0.0
4675,0.0,1.0,0.0,0.0
4676,0.0,1.0,0.0,0.0
4677,0.0,1.0,0.0,0.0
4678,0.0,1.0,0.0,0.0
4679,0.0,1.0,0.0,0.0
4680,1.0,0.0,0.0,0.5994
4681,0.0,1.0,0.0,0.0
4682,0.0,1.0,0.0,0.0
4683,0.323,0.591,0.087,0.7906
4684,0.744,0.256,0.0,0.4404
4685,0.0,1.0,0.0,0.0
4686,0.0,1.0,0.0,0.0
4687,1.0,0.0,0.0,0.5994
4688,0.167,0.833,0.0,0.1531
4689,0.0,1.0,0.0,0.0
4690,0.0,1.0,0.0,0.0
4691,0.0,1.0,0.0,0.0
4692,0.536,0.464,0.0,0.8442
4693,0.0,1.0,0.0,0.0
4694,0.0,1.0,0.0,0.0
4695,0.0,1.0,0.0,0.0
4696,0.375,0.625,0.0,0.6369
4697,0.0,1.0,0.0,0.0
4698,1.0,0.0,0.0,0.4215
4699,0.0,1.0,0.0,0.0
4700,0.0,1.0,0.0,0.0
4701,1.0,0.0,0.0,0.4215
4702,0.0,1.0,0.0,0.0
4703,0.0,1.0,0.0,0.0
4704,0.0,1.0,0.0,0.0
4705,0.0,1.0,0.0,0.0
4706,0.0,1.0,0.0,0.0
4707,0.42,0.58,0.0,0.4404
4708,0.398,0.602,0.0,0.765
4709,0.398,0.602,0.0,0.765
4710,0.0,1.0,0.0,0.0
4711,1.0,0.0,0.0,0.9545
4712,0.0,1.0,0.0,0.0
4713,0.0,1.0,0.0,0.0
4714,0.677,0.323,0.0,0.6369
4715,0.0,1.0,0.0,0.0
4716,0.0,1.0,0.0,0.0
4717,0.0,1.0,0.0,0.0
4718,0.0,1.0,0.0,0.0
4719,0.0,1.0,0.0,0.0
4720,0.0,1.0,0.0,0.0
4721,0.0,1.0,0.0,0.0
4722,0.222,0.684,0.094,0.4588
4723,0.14,0.86,0.0,0.3818
4724,0.0,1.0,0.0,0.0
4725,0.277,0.723,0.0,0.3182
4726,0.0,1.0,0.0,0.0
4727,0.333,0.667,0.0,0.3612
4728,0.0,1.0,0.0,0.0
4729,0.0,1.0,0.0,0.0
4730,0.535,0.465,0.0,0.3182
4731,0.0,1.0,0.0,0.0
4732,0.0,1.0,0.0,0.0
4733,0.0,1.0,0.0,0.0
4734,0.0,1.0,0.0,0.0
4735,0.535,0.465,0.0,0.3182
4736,0.0,1.0,0.0,0.0
4737,0.0,1.0,0.0,0.0
4738,0.0,1.0,0.0,0.0
4739,0.0,1.0,0.0,0.0
4740,0.0,1.0,0.0,0.0
4741,0.0,1.0,0.0,0.0
4742,0.0,1.0,0.0,0.0
4743,0.737,0.263,0.0,0.4215
4744,0.0,1.0,0.0,0.0
4745,0.149,0.851,0.0,0.6369
4746,0.0,1.0,0.0,0.0
4747,0.0,1.0,0.0,0.0
4748,0.0,1.0,0.0,0.0
4749,0.034,0.966,0.0,0.0772
4750,0.0,0.802,0.198,-0.4939
4751,0.0,0.645,0.355,-0.296
4752,1.0,0.0,0.0,0.4215
4753,0.0,1.0,0.0,0.0
4754,1.0,0.0,0.0,0.5719
4755,0.0,1.0,0.0,0.0
4756,0.0,1.0,0.0,0.0
4757,0.0,1.0,0.0,0.0
4758,0.0,1.0,0.0,0.0
4759,0.0,1.0,0.0,0.0
4760,0.804,0.196,0.0,0.6249
4761,0.375,0.362,0.263,0.7506
4762,0.0,1.0,0.0,0.0
4763,0.0,1.0,0.0,0.0
4764,1.0,0.0,0.0,0.9915
4765,0.0,1.0,0.0,0.0
4766,0.0,1.0,0.0,0.0
4767,0.0,1.0,0.0,0.0
4768,0.0,1.0,0.0,0.0
4769,1.0,0.0,0.0,0.9736
4770,0.0,1.0,0.0,0.0
4771,1.0,0.0,0.0,0.4404
4772,0.583,0.417,0.0,0.6369
4773,0.457,0.543,0.0,0.6369
4774,0.635,0.365,0.0,0.9871
4775,0.0,1.0,0.0,0.0
4776,0.677,0.323,0.0,0.6369
4777,0.677,0.323,0.0,0.6369
4778,0.0,1.0,0.0,0.0
4779,0.0,1.0,0.0,0.0
4780,0.0,1.0,0.0,0.0
4781,0.0,1.0,0.0,0.0
4782,0.0,1.0,0.0,0.0
4783,0.0,1.0,0.0,0.0
4784,0.0,1.0,0.0,0.0
4785,0.307,0.693,0.0,0.4767
4786,0.0,1.0,0.0,0.0
4787,0.0,1.0,0.0,0.0
4788,0.0,1.0,0.0,0.0
4789,0.0,1.0,0.0,0.0
4790,0.0,1.0,0.0,0.0
4791,0.0,1.0,0.0,0.0
4792,0.0,1.0,0.0,0.0
4793,0.0,1.0,0.0,0.0
4794,0.178,0.822,0.0,0.0772
4795,0.0,1.0,0.0,0.0
4796,0.0,1.0,0.0,0.0
4797,0.0,1.0,0.0,0.0
4798,0.545,0.455,0.0,0.34
4799,0.0,1.0,0.0,0.0
4800,0.167,0.833,0.0,0.34
4801,0.0,1.0,0.0,0.0
4802,0.0,1.0,0.0,0.0
4803,0.677,0.323,0.0,0.6369
4804,1.0,0.0,0.0,0.5994
4805,0.247,0.753,0.0,0.3182
4806,0.0,1.0,0.0,0.0
4807,0.0,1.0,0.0,0.0
4808,0.677,0.323,0.0,0.6369
4809,0.0,1.0,0.0,0.0
4810,0.565,0.435,0.0,0.0772
4811,0.0,1.0,0.0,0.0
4812,0.0,1.0,0.0,0.0
4813,0.583,0.417,0.0,0.4215
4814,0.0,1.0,0.0,0.0
4815,0.556,0.444,0.0,0.3612
4816,0.0,1.0,0.0,0.0
4817,0.0,1.0,0.0,0.0
4818,0.0,1.0,0.0,0.0
4819,0.0,1.0,0.0,0.0
4820,0.302,0.698,0.0,0.0772
4821,0.447,0.319,0.234,0.4588
4822,0.0,1.0,0.0,0.0
4823,0.0,1.0,0.0,0.0
4824,0.0,1.0,0.0,0.0
4825,0.0,1.0,0.0,0.0
4826,0.177,0.823,0.0,0.6249
4827,0.0,1.0,0.0,0.0
4828,1.0,0.0,0.0,0.4215
4829,0.0,1.0,0.0,0.0
4830,0.512,0.488,0.0,0.6369
4831,0.796,0.204,0.0,0.5994
4832,0.0,1.0,0.0,0.0
4833,0.0,1.0,0.0,0.0
4834,0.0,1.0,0.0,0.0
4835,0.0,1.0,0.0,0.0
4836,0.0,0.0,0.0,0.0
4837,0.0,1.0,0.0,0.0
4838,1.0,0.0,0.0,0.4215
4839,0.0,1.0,0.0,0.0
4840,0.0,1.0,0.0,0.0
4841,0.0,1.0,0.0,0.0
4842,0.737,0.263,0.0,0.4215
4843,0.0,1.0,0.0,0.0
4844,0.0,1.0,0.0,0.0
4845,0.179,0.821,0.0,0.34
4846,0.0,1.0,0.0,0.0
4847,0.0,1.0,0.0,0.0
4848,1.0,0.0,0.0,0.4404
4849,0.0,1.0,0.0,0.0
4850,0.285,0.715,0.0,0.8902
4851,0.0,1.0,0.0,0.0
4852,0.0,1.0,0.0,0.0
4853,0.0,1.0,0.0,0.0
4854,0.537,0.463,0.0,0.6841
4855,0.0,1.0,0.0,0.0
4856,0.0,1.0,0.0,0.0
4857,0.0,1.0,0.0,0.0
4858,0.0,1.0,0.0,0.0
4859,0.0,1.0,0.0,0.0
4860,0.0,1.0,0.0,0.0
4861,0.0,1.0,0.0,0.0
4862,0.0,1.0,0.0,0.0
4863,0.0,1.0,0.0,0.0
4864,0.0,1.0,0.0,0.0
4865,0.0,1.0,0.0,0.0
4866,0.0,1.0,0.0,0.0
4867,1.0,0.0,0.0,0.4215
4868,0.0,1.0,0.0,0.0
4869,0.0,1.0,0.0,0.0
4870,0.447,0.319,0.234,0.4588
4871,0.0,0.909,0.091,-0.4019
4872,0.0,1.0,0.0,0.0
4873,0.0,1.0,0.0,0.0
4874,1.0,0.0,0.0,0.5719
4875,0.0,0.747,0.253,-0.2584
4876,0.0,1.0,0.0,0.0
4877,0.0,1.0,0.0,0.0
4878,0.085,0.915,0.0,0.0772
4879,0.0,1.0,0.0,0.0
4880,0.0,1.0,0.0,0.0
4881,0.0,1.0,0.0,0.0
4882,0.0,1.0,0.0,0.0
4883,0.0,1.0,0.0,0.0
4884,0.206,0.794,0.0,0.0772
4885,0.0,1.0,0.0,0.0
4886,0.0,1.0,0.0,0.0
4887,0.0,1.0,0.0,0.0
4888,0.0,0.426,0.574,-0.4019
4889,0.808,0.192,0.0,0.6369
4890,0.0,1.0,0.0,0.0
4891,0.0,1.0,0.0,0.0
4892,0.0,0.594,0.406,-0.6249
4893,0.0,1.0,0.0,0.0
4894,0.0,1.0,0.0,0.0
4895,0.0,1.0,0.0,0.0
4896,0.0,1.0,0.0,0.0
4897,0.351,0.649,0.0,0.4019
4898,0.0,1.0,0.0,0.0
4899,0.0,1.0,0.0,0.0
4900,0.722,0.278,0.0,0.3818
4901,0.0,1.0,0.0,0.0
4902,0.722,0.278,0.0,0.3818
4903,0.0,1.0,0.0,0.0
4904,0.0,1.0,0.0,0.0
4905,0.161,0.839,0.0,0.3612
4906,0.0,1.0,0.0,0.0
4907,0.211,0.789,0.0,0.34
4908,0.0,1.0,0.0,0.0
4909,0.0,1.0,0.0,0.0
4910,0.0,1.0,0.0,0.0
4911,0.0,1.0,0.0,0.0
4912,0.457,0.543,0.0,0.6369
4913,0.0,1.0,0.0,0.0
4914,0.0,1.0,0.0,0.0
4915,0.141,0.859,0.0,0.3182
4916,0.0,1.0,0.0,0.0
4917,0.0,1.0,0.0,0.0
4918,0.0,1.0,0.0,0.0
4919,0.0,1.0,0.0,0.0
4920,0.0,1.0,0.0,0.0
4921,0.0,1.0,0.0,0.0
4922,0.0,1.0,0.0,0.0
4923,0.0,0.881,0.119,-0.4019
4924,0.149,0.671,0.18,0.1025
4925,0.0,0.881,0.119,-0.4019
4926,0.149,0.671,0.18,0.1025
4927,0.0,0.881,0.119,-0.4019
4928,0.149,0.671,0.18,0.1025
4929,0.0,0.881,0.119,-0.4019
4930,0.149,0.671,0.18,0.1025
4931,0.0,0.881,0.119,-0.4019
4932,0.149,0.671,0.18,0.1025
4933,0.0,0.881,0.119,-0.4019
4934,0.149,0.671,0.18,0.1025
4935,0.0,0.881,0.119,-0.4019
4936,0.149,0.671,0.18,0.1025
4937,0.0,0.881,0.119,-0.4019
4938,0.149,0.671,0.18,0.1025
4939,0.0,0.84,0.16,-0.2732
4940,0.0,1.0,0.0,0.0
4941,0.0,1.0,0.0,0.0
4942,0.808,0.192,0.0,0.6369
4943,0.0,1.0,0.0,0.0
4944,0.0,1.0,0.0,0.0
4945,0.0,1.0,0.0,0.0
4946,0.254,0.746,0.0,0.1779
4947,0.0,1.0,0.0,0.0
4948,0.151,0.658,0.191,-0.1531
4949,0.0,1.0,0.0,0.0
4950,0.333,0.667,0.0,0.4588
4951,0.375,0.625,0.0,0.4588
4952,0.808,0.192,0.0,0.6369
4953,0.0,1.0,0.0,0.0
4954,0.544,0.456,0.0,0.9201
4955,0.0,1.0,0.0,0.0
4956,0.0,1.0,0.0,0.0
4957,0.0,1.0,0.0,0.0
4958,0.0,0.833,0.167,-0.5267
4959,0.0,1.0,0.0,0.0
4960,0.0,1.0,0.0,0.0
4961,0.0,1.0,0.0,0.0
4962,0.0,1.0,0.0,0.0
4963,0.0,1.0,0.0,0.0
4964,1.0,0.0,0.0,0.9829
4965,0.0,1.0,0.0,0.0
4966,0.0,1.0,0.0,0.0
4967,0.0,0.794,0.206,-0.3818
4968,0.0,1.0,0.0,0.0
4969,0.0,1.0,0.0,0.0
4970,0.2,0.8,0.0,0.4588
4971,0.0,1.0,0.0,0.0
4972,0.326,0.674,0.0,0.4404
4973,0.0,1.0,0.0,0.0
4974,0.773,0.227,0.0,0.5267
4975,0.08,0.92,0.0,0.0772
4976,0.0,1.0,0.0,0.0
4977,0.0,1.0,0.0,0.0
4978,0.288,0.712,0.0,0.8516
4979,0.455,0.545,0.0,0.3612
4980,0.0,1.0,0.0,0.0
4981,0.0,1.0,0.0,0.0
4982,0.076,0.924,0.0,0.4019
4983,0.0,1.0,0.0,0.0
4984,0.0,1.0,0.0,0.0
4985,0.483,0.517,0.0,0.4215
4986,0.219,0.781,0.0,0.6369
4987,0.737,0.263,0.0,0.4215
4988,0.0,1.0,0.0,0.0
4989,0.0,1.0,0.0,0.0
4990,0.0,1.0,0.0,0.0
4991,0.0,1.0,0.0,0.0
4992,0.0,1.0,0.0,0.0
4993,0.0,1.0,0.0,0.0
4994,0.148,0.852,0.0,0.3818
4995,0.0,1.0,0.0,0.0
4996,0.0,1.0,0.0,0.0
4997,0.0,1.0,0.0,0.0
4998,0.315,0.685,0.0,0.3182
4999,0.0,1.0,0.0,0.0
5000,0.133,0.867,0.0,0.3182
5001,0.0,0.0,0.0,0.0
5002,0.0,1.0,0.0,0.0
5003,0.0,0.0,0.0,0.0
5004,0.0,1.0,0.0,0.0
5005,0.0,1.0,0.0,0.0
5006,0.583,0.417,0.0,0.6369
5007,0.406,0.594,0.0,0.6249
5008,0.406,0.594,0.0,0.6249
5009,0.0,1.0,0.0,0.0
5010,1.0,0.0,0.0,0.4404
5011,0.0,1.0,0.0,0.0
5012,0.0,1.0,0.0,0.0
5013,0.0,1.0,0.0,0.0
5014,0.0,0.533,0.467,-0.5423
5015,0.0,1.0,0.0,0.0
5016,0.434,0.566,0.0,0.3182
5017,0.367,0.633,0.0,0.4404
5018,0.367,0.633,0.0,0.4404
5019,0.394,0.606,0.0,0.6369
5020,0.434,0.566,0.0,0.3182
5021,0.367,0.633,0.0,0.4404
5022,0.423,0.577,0.0,0.296
5023,0.412,0.588,0.0,0.6369
5024,0.0,1.0,0.0,0.0
5025,0.342,0.658,0.0,0.3818
5026,0.0,1.0,0.0,0.0
5027,0.0,1.0,0.0,0.0
5028,0.0,1.0,0.0,0.0
5029,0.583,0.417,0.0,0.6369
5030,0.0,0.312,0.688,-0.296
5031,0.808,0.192,0.0,0.6369
5032,0.0,1.0,0.0,0.0
5033,0.206,0.794,0.0,0.3818
5034,0.0,1.0,0.0,0.0
5035,0.14,0.86,0.0,0.0772
5036,0.0,1.0,0.0,0.0
5037,0.0,1.0,0.0,0.0
5038,0.0,1.0,0.0,0.0
5039,0.0,1.0,0.0,0.0
5040,0.0,1.0,0.0,0.0
5041,0.0,1.0,0.0,0.0
5042,0.0,1.0,0.0,0.0
5043,0.0,1.0,0.0,0.0
5044,0.255,0.745,0.0,0.8225
5045,0.087,0.745,0.168,-0.6369
5046,0.0,1.0,0.0,0.0
5047,0.0,1.0,0.0,0.0
5048,0.318,0.682,0.0,0.6369
5049,0.0,1.0,0.0,0.0
5050,0.067,0.809,0.124,-0.2615
5051,0.0,1.0,0.0,0.0
5052,0.0,1.0,0.0,0.0
5053,0.375,0.625,0.0,0.765
5054,0.206,0.794,0.0,0.3818
5055,0.0,1.0,0.0,0.0
5056,0.0,1.0,0.0,0.0
5057,0.0,1.0,0.0,0.0
5058,0.14,0.86,0.0,0.0772
5059,0.0,1.0,0.0,0.0
5060,0.576,0.424,0.0,0.8591
5061,0.177,0.68,0.143,0.128
5062,0.323,0.677,0.0,0.516
5063,1.0,0.0,0.0,0.4404
5064,0.0,1.0,0.0,0.0
5065,0.0,1.0,0.0,0.0
5066,0.0,0.827,0.173,-0.5499
5067,0.0,1.0,0.0,0.0
5068,0.0,0.0,0.0,0.0
5069,0.0,0.0,0.0,0.0
5070,0.065,0.935,0.0,0.3612
5071,0.0,0.0,0.0,0.0
5072,0.104,0.797,0.099,0.1025
5073,0.0,1.0,0.0,0.0
5074,0.0,1.0,0.0,0.0
5075,0.583,0.417,0.0,0.6369
5076,0.0,1.0,0.0,0.0
5077,0.0,0.896,0.104,-0.5423
5078,0.0,1.0,0.0,0.0
5079,0.0,1.0,0.0,0.0
5080,0.0,1.0,0.0,0.0
5081,0.0,1.0,0.0,0.0
5082,0.0,1.0,0.0,0.0
5083,0.716,0.284,0.0,0.9274
5084,0.394,0.606,0.0,0.0772
5085,0.756,0.244,0.0,0.4754
5086,0.0,1.0,0.0,0.0
5087,0.424,0.576,0.0,0.9545
5088,0.592,0.408,0.0,0.4404
5089,0.203,0.564,0.233,-0.2023
5090,0.754,0.246,0.0,0.9055
5091,0.0,1.0,0.0,0.0
5092,0.0,1.0,0.0,0.0
5093,0.754,0.246,0.0,0.9055
5094,0.367,0.633,0.0,0.4404
5095,0.0,1.0,0.0,0.0
5096,0.0,0.985,0.015,-0.0772
5097,1.0,0.0,0.0,0.4404
5098,0.0,1.0,0.0,0.0
5099,0.0,1.0,0.0,0.0
5100,0.0,1.0,0.0,0.0
5101,0.583,0.417,0.0,0.6369
5102,0.0,1.0,0.0,0.0
5103,0.583,0.417,0.0,0.6369
5104,0.206,0.794,0.0,0.0772
5105,0.0,1.0,0.0,0.0
5106,0.0,1.0,0.0,0.0
5107,0.0,1.0,0.0,0.0
5108,0.247,0.753,0.0,0.3182
5109,0.0,1.0,0.0,0.0
5110,0.592,0.408,0.0,0.4404
5111,0.565,0.435,0.0,0.0772
5112,0.0,1.0,0.0,0.0
5113,0.326,0.674,0.0,0.4404
5114,0.0,1.0,0.0,0.0
5115,0.0,1.0,0.0,0.0
5116,0.0,1.0,0.0,0.0
5117,0.0,1.0,0.0,0.0
5118,0.0,1.0,0.0,0.0
5119,0.0,1.0,0.0,0.0
5120,0.0,1.0,0.0,0.0
5121,0.0,1.0,0.0,0.0
5122,0.106,0.894,0.0,0.0772
5123,0.436,0.564,0.0,0.5622
5124,0.0,1.0,0.0,0.0
5125,0.348,0.652,0.0,0.8626
5126,0.0,1.0,0.0,0.0
5127,0.0,1.0,0.0,0.0
5128,0.0,1.0,0.0,0.0
5129,0.0,1.0,0.0,0.0
5130,0.245,0.755,0.0,0.0772
5131,0.0,1.0,0.0,0.0
5132,0.0,1.0,0.0,0.0
5133,0.0,1.0,0.0,0.0
5134,0.608,0.392,0.0,0.2732
5135,0.0,1.0,0.0,0.0
5136,0.0,1.0,0.0,0.0
5137,1.0,0.0,0.0,0.4215
5138,0.0,1.0,0.0,0.0
5139,0.0,1.0,0.0,0.0
5140,0.0,1.0,0.0,0.0
5141,0.0,1.0,0.0,0.0
5142,0.0,1.0,0.0,0.0
5143,0.0,1.0,0.0,0.0
5144,0.0,1.0,0.0,0.0
5145,0.318,0.682,0.0,0.4215
5146,0.0,1.0,0.0,0.0
5147,0.095,0.905,0.0,0.4404
5148,0.0,1.0,0.0,0.0
5149,0.77,0.23,0.0,0.876
5150,0.0,1.0,0.0,0.0
5151,0.0,0.0,1.0,-0.296
5152,0.0,1.0,0.0,0.0
5153,0.0,0.935,0.065,-0.2732
5154,0.0,1.0,0.0,0.0
5155,0.0,0.857,0.143,-0.5423
5156,0.394,0.606,0.0,0.3818
5157,0.0,1.0,0.0,0.0
5158,0.0,1.0,0.0,0.0
5159,0.0,1.0,0.0,0.0
5160,0.0,1.0,0.0,0.0
5161,0.0,1.0,0.0,0.0
5162,0.0,1.0,0.0,0.0
5163,0.0,1.0,0.0,0.0
5164,0.0,1.0,0.0,0.0
5165,0.0,1.0,0.0,0.0
5166,0.0,1.0,0.0,0.0
5167,0.0,1.0,0.0,0.0
5168,0.0,1.0,0.0,0.0
5169,0.0,1.0,0.0,0.0
5170,0.0,1.0,0.0,0.0
5171,0.0,1.0,0.0,0.0
5172,0.0,1.0,0.0,0.0
5173,0.737,0.263,0.0,0.4215
5174,0.0,1.0,0.0,0.0
5175,0.0,1.0,0.0,0.0
5176,0.0,1.0,0.0,0.0
5177,0.0,1.0,0.0,0.0
5178,0.0,1.0,0.0,0.0
5179,0.091,0.909,0.0,0.1531
5180,0.0,1.0,0.0,0.0
5181,0.677,0.323,0.0,0.6369
5182,0.0,1.0,0.0,0.0
5183,0.055,0.945,0.0,0.3818
5184,1.0,0.0,0.0,0.5859
5185,0.0,1.0,0.0,0.0
5186,0.0,1.0,0.0,0.0
5187,0.0,1.0,0.0,0.0
5188,0.0,1.0,0.0,0.0
5189,0.0,1.0,0.0,0.0
5190,0.0,1.0,0.0,0.0
5191,0.0,1.0,0.0,0.0
5192,0.0,1.0,0.0,0.0
5193,0.0,1.0,0.0,0.0
5194,0.0,1.0,0.0,0.0
5195,0.0,0.72,0.28,-0.5423
5196,0.0,1.0,0.0,0.0
5197,0.0,1.0,0.0,0.0
5198,0.247,0.753,0.0,0.3182
5199,0.512,0.488,0.0,0.6369
5200,0.2,0.462,0.338,-0.2263
5201,0.0,1.0,0.0,0.0
5202,0.0,1.0,0.0,0.0
5203,0.0,1.0,0.0,0.0
5204,0.0,1.0,0.0,0.0
5205,0.0,1.0,0.0,0.0
5206,0.0,1.0,0.0,0.0
5207,1.0,0.0,0.0,0.1531
5208,0.0,1.0,0.0,0.0
5209,0.375,0.625,0.0,0.8402
5210,0.0,1.0,0.0,0.0
5211,0.0,1.0,0.0,0.0
5212,0.0,1.0,0.0,0.0
5213,0.0,1.0,0.0,0.0
5214,0.187,0.813,0.0,0.3182
5215,0.0,1.0,0.0,0.0
5216,0.0,0.69,0.31,-0.4019
5217,0.0,1.0,0.0,0.0
5218,0.0,1.0,0.0,0.0
5219,0.0,1.0,0.0,0.0
5220,0.0,1.0,0.0,0.0
5221,0.0,1.0,0.0,0.0
5222,0.0,1.0,0.0,0.0
5223,0.0,1.0,0.0,0.0
5224,0.0,1.0,0.0,0.0
5225,0.0,1.0,0.0,0.0
5226,0.0,1.0,0.0,0.0
5227,0.0,1.0,0.0,0.0
5228,0.0,1.0,0.0,0.0
5229,0.0,1.0,0.0,0.0
5230,0.0,1.0,0.0,0.0
5231,0.0,1.0,0.0,0.0
5232,0.0,1.0,0.0,0.0
5233,0.0,1.0,0.0,0.0
5234,0.583,0.417,0.0,0.6369
5235,0.153,0.777,0.071,0.4499
5236,0.0,1.0,0.0,0.0
5237,0.677,0.323,0.0,0.9571
5238,0.412,0.588,0.0,0.6369
5239,0.294,0.706,0.0,0.516
5240,0.796,0.204,0.0,0.5994
5241,0.0,1.0,0.0,0.0
5242,0.0,1.0,0.0,0.0
5243,0.0,1.0,0.0,0.0
5244,0.0,1.0,0.0,0.0
5245,0.0,1.0,0.0,0.0
5246,0.0,1.0,0.0,0.0
5247,0.0,1.0,0.0,0.0
5248,0.0,1.0,0.0,0.0
5249,0.808,0.192,0.0,0.8555
5250,0.54,0.46,0.0,0.9775
5251,0.0,1.0,0.0,0.0
5252,0.783,0.217,0.0,0.802
5253,0.368,0.632,0.0,0.7506
5254,0.0,1.0,0.0,0.0
5255,0.0,1.0,0.0,0.0
5256,0.0,1.0,0.0,0.0
5257,0.0,1.0,0.0,0.0
5258,0.0,1.0,0.0,0.0
5259,0.394,0.606,0.0,0.0772
5260,0.0,1.0,0.0,0.0
5261,0.0,1.0,0.0,0.0
5262,0.744,0.256,0.0,0.4404
5263,0.0,1.0,0.0,0.0
5264,0.0,1.0,0.0,0.0
5265,0.0,1.0,0.0,0.0
5266,0.235,0.765,0.0,0.5574
5267,0.0,0.426,0.574,-0.4019
5268,0.0,1.0,0.0,0.0
5269,0.0,0.476,0.524,-0.296
5270,0.106,0.894,0.0,0.0772
5271,0.0,1.0,0.0,0.0
5272,0.0,1.0,0.0,0.0
5273,0.0,1.0,0.0,0.0
5274,0.0,1.0,0.0,0.0
5275,0.907,0.093,0.0,0.8679
5276,0.0,1.0,0.0,0.0
5277,0.0,1.0,0.0,0.0
5278,0.0,1.0,0.0,0.0
5279,0.365,0.635,0.0,0.3182
5280,0.106,0.894,0.0,0.0772
5281,0.0,1.0,0.0,0.0
5282,0.0,1.0,0.0,0.0
5283,0.0,1.0,0.0,0.0
5284,0.0,1.0,0.0,0.0
5285,0.0,1.0,0.0,0.0
5286,0.0,1.0,0.0,0.0
5287,0.0,1.0,0.0,0.0
5288,0.0,1.0,0.0,0.0
5289,0.217,0.783,0.0,0.3612
5290,0.173,0.827,0.0,0.3182
5291,0.187,0.813,0.0,0.3182
5292,0.0,1.0,0.0,0.0
5293,0.474,0.526,0.0,0.4019
5294,0.615,0.385,0.0,0.4927
5295,0.0,0.694,0.306,-0.296
5296,0.0,1.0,0.0,0.0
5297,1.0,0.0,0.0,0.5994
5298,0.0,1.0,0.0,0.0
5299,0.0,1.0,0.0,0.0
5300,0.804,0.196,0.0,0.6249
5301,0.804,0.196,0.0,0.6249
5302,0.0,1.0,0.0,0.0
5303,0.0,1.0,0.0,0.0
5304,0.0,1.0,0.0,0.0
5305,0.0,1.0,0.0,0.0
5306,0.293,0.707,0.0,0.9466
5307,0.0,0.0,0.0,0.0
5308,0.0,0.0,0.0,0.0
5309,0.078,0.922,0.0,0.5267
5310,0.0,0.0,0.0,0.0
5311,0.0,0.0,0.0,0.0
5312,0.0,0.0,0.0,0.0
5313,0.0,1.0,0.0,0.0
5314,0.0,0.0,0.0,0.0
5315,0.0,0.0,0.0,0.0
5316,0.177,0.823,0.0,0.4215
5317,0.0,1.0,0.0,0.0
5318,0.0,0.0,0.0,0.0
5319,0.0,0.0,0.0,0.0
5320,0.0,0.0,0.0,0.0
5321,0.0,0.0,0.0,0.0
5322,0.0,0.0,0.0,0.0
5323,0.0,0.0,0.0,0.0
5324,0.0,0.0,0.0,0.0
5325,0.0,1.0,0.0,0.0
5326,0.277,0.723,0.0,0.3182
5327,0.0,1.0,0.0,0.0
5328,0.206,0.794,0.0,0.0772
5329,0.0,1.0,0.0,0.0
5330,0.0,1.0,0.0,0.0
5331,0.0,1.0,0.0,0.0
5332,0.0,1.0,0.0,0.0
5333,0.592,0.408,0.0,0.4404
5334,0.0,1.0,0.0,0.0
5335,0.0,1.0,0.0,0.0
5336,0.0,1.0,0.0,0.0
5337,0.244,0.756,0.0,0.6369
5338,0.265,0.735,0.0,0.2023
5339,0.0,1.0,0.0,0.0
5340,0.0,1.0,0.0,0.0
5341,0.178,0.822,0.0,0.0772
5342,0.0,1.0,0.0,0.0
5343,0.0,1.0,0.0,0.0
5344,0.0,1.0,0.0,0.0
5345,0.0,0.545,0.455,-0.6124
5346,0.968,0.032,0.0,0.9822
5347,0.0,1.0,0.0,0.0
5348,0.0,0.732,0.268,-0.6597
5349,0.167,0.833,0.0,0.34
5350,0.0,1.0,0.0,0.0
5351,0.0,1.0,0.0,0.0
5352,0.0,1.0,0.0,0.0
5353,0.0,1.0,0.0,0.0
5354,0.0,1.0,0.0,0.0
5355,0.0,1.0,0.0,0.0
5356,0.0,1.0,0.0,0.0
5357,0.0,1.0,0.0,0.0
5358,0.0,1.0,0.0,0.0
5359,1.0,0.0,0.0,0.4215
